Date,Year,Month,year_month,Day,Weekday,Holiday,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Monthly Mean Temp (°C),Delta Temp (°C),Total Precip (mm),Monthly Mean Precip (mm),Delta Precip (mm),Snow on Grnd (cm),Barrie Ridership,Kitchener Ridership,Lakeshore East Ridership,Lakeshore West Ridership,Milton Ridership,Richmond Hill Ridership,Stouffville Ridership,Union Station Ridership,Total GO Ridership,Outlier,Overall Mean,2SD_above,2SD_below
2018-03-12,2018,3,2018-03,12,Monday,False,-0.1,-2.5,-1.3,-0.11935483870967752,-1.1806451612903226,0.5,1.4451612903225803,-0.9451612903225803,0.0,10819,13965,24583,32801,15063,5218,8780,92969,204198,False,219741.3409090909,261398.51874083583,178084.163077346
2018-03-13,2018,3,2018-03,13,Tuesday,False,2.6,-2.7,-0.1,-0.11935483870967752,0.01935483870967751,0.4,1.4451612903225803,-1.0451612903225804,0.0,10804,14102,25420,34639,15466,5372,8763,95809,210375,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-03-14,2018,3,2018-03,14,Wednesday,False,2.2,-2.7,-0.3,-0.11935483870967752,-0.1806451612903225,0.2,1.4451612903225803,-1.2451612903225804,0.0,10486,13865,25734,35285,15086,5163,8748,95123,209490,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-03-15,2018,3,2018-03,15,Thursday,False,6.4,-3.7,1.4,-0.11935483870967752,1.5193548387096774,0.2,1.4451612903225803,-1.2451612903225804,0.0,10258,13734,25383,34801,14864,5054,8605,92945,205644,False,224966.61589403974,253295.69627997148,196637.535508108
2018-03-16,2018,3,2018-03,16,Friday,False,0.3,-6.7,-3.2,-0.11935483870967752,-3.0806451612903225,0.0,1.4451612903225803,-1.4451612903225803,0.0,9118,12360,23656,33044,12831,4292,7487,83117,185905,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-03-17,2018,3,2018-03,17,Saturday,False,6.4,-4.3,1.1,-0.11935483870967752,1.2193548387096775,0.0,1.4451612903225803,-1.4451612903225803,0.0,1871,893,9151,15685,263,0,351,16288,44502,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-03-18,2018,3,2018-03,18,Sunday,False,6.4,-3.7,1.4,-0.11935483870967752,1.5193548387096774,0.0,1.4451612903225803,-1.4451612903225803,0.0,1196,477,5906,10324,153,0,139,11305,29500,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-03-19,2018,3,2018-03,19,Monday,False,-0.2,-6.3,-3.3,-0.11935483870967752,-3.180645161290322,0.0,1.4451612903225803,-1.4451612903225803,0.0,11336,14778,25863,34286,16255,5833,9460,100577,218388,False,219741.3409090909,261398.51874083583,178084.163077346
2018-03-20,2018,3,2018-03,20,Tuesday,False,1.5,-4.8,-1.7,-0.11935483870967752,-1.5806451612903225,0.0,1.4451612903225803,-1.4451612903225803,0.5,11421,14789,27116,35880,17003,5751,9778,102958,224696,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-03-21,2018,3,2018-03,21,Wednesday,False,6.2,-3.7,1.3,-0.11935483870967752,1.4193548387096775,0.0,1.4451612903225803,-1.4451612903225803,0.0,11323,14645,26709,35721,16372,5860,9336,102487,222453,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-03-22,2018,3,2018-03,22,Thursday,False,5.4,-3.1,1.2,-0.11935483870967752,1.3193548387096774,0.0,1.4451612903225803,-1.4451612903225803,0.0,11160,14768,26859,35251,16444,5820,9410,100249,219961,False,224966.61589403974,253295.69627997148,196637.535508108
2018-03-23,2018,3,2018-03,23,Friday,False,4.9,-3.0,1.0,-0.11935483870967752,1.1193548387096774,0.0,1.4451612903225803,-1.4451612903225803,0.0,10081,13405,24907,34616,14457,5081,8632,91690,202869,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-03-24,2018,3,2018-03,24,Saturday,False,2.9,-4.0,-0.6,-0.11935483870967752,-0.4806451612903225,0.0,1.4451612903225803,-1.4451612903225803,0.0,1286,663,7174,11806,209,0,187,13057,34382,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-03-25,2018,3,2018-03,25,Sunday,False,2.5,-6.5,-2.0,-0.11935483870967752,-1.8806451612903226,0.0,1.4451612903225803,-1.4451612903225803,0.5,1011,531,5080,8542,123,0,127,9063,24477,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-03-26,2018,3,2018-03,26,Monday,False,7.3,0.9,4.1,-0.11935483870967752,4.219354838709677,0.0,1.4451612903225803,-1.4451612903225803,0.5,11766,14986,26508,35733,16464,5964,9608,102979,224008,False,219741.3409090909,261398.51874083583,178084.163077346
2018-03-27,2018,3,2018-03,27,Tuesday,False,7.4,3.0,5.2,-0.11935483870967752,5.319354838709677,3.6,1.4451612903225803,2.1548387096774198,0.5,11789,14842,26164,35300,16858,6090,9712,103473,224228,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-03-28,2018,3,2018-03,28,Wednesday,False,8.2,2.8,5.5,-0.11935483870967752,5.619354838709677,0.0,1.4451612903225803,-1.4451612903225803,0.5,11576,14893,27167,37453,16595,5906,9608,103863,227061,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-03-29,2018,3,2018-03,29,Thursday,False,7.2,3.5,5.4,-0.11935483870967752,5.519354838709678,14.6,1.4451612903225803,13.154838709677419,0.0,11298,14615,28679,41550,15241,5431,9322,105722,231858,False,224966.61589403974,253295.69627997148,196637.535508108
2018-03-30,2018,3,2018-03,30,Friday,True,5.8,0.2,3.0,-0.11935483870967752,3.1193548387096777,0.3,1.4451612903225803,-1.1451612903225803,0.0,1277,779,8544,18322,158,0,239,16890,46209,False,,,
2018-03-31,2018,3,2018-03,31,Saturday,False,8.3,0.4,4.4,-0.11935483870967752,4.519354838709678,2.7,1.4451612903225803,1.2548387096774198,0.5,1733,723,8373,14404,203,0,289,18229,43954,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-04-01,2018,4,2018-04,1,Sunday,False,4.5,-2.6,1.0,4.573333333333334,-3.573333333333334,0.2,4.88,-4.68,0.0,1710,677,7198,11455,205,0,168,11157,32570,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-04-02,2018,4,2018-04,2,Monday,False,6.5,-1.2,2.7,4.573333333333334,-1.873333333333334,0.0,4.88,-4.88,0.0,9085,11592,21356,30073,12295,4637,7588,78400,175026,True,219741.3409090909,261398.51874083583,178084.163077346
2018-04-03,2018,4,2018-04,3,Tuesday,False,5.0,2.4,3.7,4.573333333333334,-0.873333333333334,17.8,4.88,12.920000000000002,0.0,11758,14954,27566,40007,16995,6071,9695,103760,230806,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-04-04,2018,4,2018-04,4,Wednesday,False,5.7,-3.2,1.3,4.573333333333334,-3.2733333333333343,4.6,4.88,-0.28000000000000025,0.0,11564,14911,26763,36209,16282,6041,9466,104142,225378,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-04-05,2018,4,2018-04,5,Thursday,False,2.9,-3.9,-0.5,4.573333333333334,-5.073333333333334,0.2,4.88,-4.68,0.0,11063,14522,25812,34463,16335,5871,9440,99943,217449,False,224966.61589403974,253295.69627997148,196637.535508108
2018-04-06,2018,4,2018-04,6,Friday,False,5.4,-2.6,1.4,4.573333333333334,-3.1733333333333342,1.4,4.88,-3.48,0.0,9942,13347,24554,33574,14543,5170,8522,91676,201328,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-04-07,2018,4,2018-04,7,Saturday,False,2.0,-4.4,-1.2,4.573333333333334,-5.773333333333334,0.0,4.88,-4.88,0.0,1245,711,6948,11008,173,0,189,12794,33068,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-04-08,2018,4,2018-04,8,Sunday,False,2.7,-3.6,-0.5,4.573333333333334,-5.073333333333334,0.0,4.88,-4.88,0.0,1067,498,5057,7893,110,0,98,9238,23961,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-04-09,2018,4,2018-04,9,Monday,False,11.9,-3.6,7.9,4.573333333333334,3.326666666666666,0.0,4.88,-4.88,0.0,11256,14391,25111,33548,16408,5973,9380,99096,215163,False,219741.3409090909,261398.51874083583,178084.163077346
2018-04-10,2018,4,2018-04,10,Tuesday,False,5.8,-1.0,2.4,4.573333333333334,-2.1733333333333342,0.0,4.88,-4.88,0.0,11495,14605,25585,33727,16736,5990,9629,101293,219060,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-04-11,2018,4,2018-04,11,Wednesday,False,5.4,1.2,3.3,4.573333333333334,-1.2733333333333343,0.9,4.88,-3.98,0.0,11365,14543,26072,34151,16392,5941,9389,100577,218430,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-04-12,2018,4,2018-04,12,Thursday,False,13.4,1.2,7.3,4.573333333333334,2.7266666666666657,2.0,4.88,-2.88,0.0,10982,14373,25727,34179,16148,5838,9276,99442,215965,False,224966.61589403974,253295.69627997148,196637.535508108
2018-04-13,2018,4,2018-04,13,Friday,False,5.9,2.8,4.4,4.573333333333334,-0.17333333333333378,5.4,4.88,0.5200000000000005,0.0,10138,13008,25121,33885,14592,5171,8508,92480,202903,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-04-14,2018,4,2018-04,14,Saturday,False,4.6,-3.8,0.4,4.573333333333334,-4.173333333333334,24.4,4.88,19.52,0.5,1574,702,7615,12957,155,0,202,14587,37792,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-04-15,2018,4,2018-04,15,Sunday,False,1.4,-2.9,-0.8,4.573333333333334,-5.373333333333334,36.1,4.88,31.220000000000002,0.0,1009,410,4022,6683,82,0,86,7364,19656,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-04-16,2018,4,2018-04,16,Monday,False,4.0,1.1,2.6,4.573333333333334,-1.973333333333334,28.8,4.88,23.92,0.0,8012,10529,19940,29081,11629,3656,6794,74842,164483,True,219741.3409090909,261398.51874083583,178084.163077346
2018-04-17,2018,4,2018-04,17,Tuesday,False,2.0,-0.8,0.6,4.573333333333334,-3.973333333333334,0.8,4.88,-4.08,0.0,11605,14452,27924,42597,16384,5842,9406,104264,232474,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-04-18,2018,4,2018-04,18,Wednesday,False,4.7,1.0,2.9,4.573333333333334,-1.6733333333333342,0.0,4.88,-4.88,0.0,11452,10459,27204,36288,17015,6016,9506,102066,220006,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-04-19,2018,4,2018-04,19,Thursday,False,5.1,0.5,2.8,4.573333333333334,-1.7733333333333343,0.0,4.88,-4.88,0.0,11137,14344,26567,36046,16301,5848,9184,100998,220425,False,224966.61589403974,253295.69627997148,196637.535508108
2018-04-20,2018,4,2018-04,20,Friday,False,8.6,-0.7,4.0,4.573333333333334,-0.5733333333333341,0.0,4.88,-4.88,0.0,10342,13453,24973,33428,14431,5201,8546,91969,202343,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-04-21,2018,4,2018-04,21,Saturday,False,13.3,0.3,6.8,4.573333333333334,2.2266666666666657,0.0,4.88,-4.88,0.0,1715,658,7713,11937,225,2,229,13485,35964,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-04-22,2018,4,2018-04,22,Sunday,False,15.1,3.2,9.2,4.573333333333334,4.626666666666665,0.0,4.88,-4.88,0.0,1297,465,5681,8721,140,0,132,9395,25831,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-04-23,2018,4,2018-04,23,Monday,False,15.9,6.8,11.4,4.573333333333334,6.826666666666666,0.0,4.88,-4.88,0.0,11560,14866,26925,36148,16447,5902,9421,104439,225708,False,219741.3409090909,261398.51874083583,178084.163077346
2018-04-24,2018,4,2018-04,24,Tuesday,False,16.3,8.9,12.6,4.573333333333334,8.026666666666666,3.2,4.88,-1.6799999999999997,0.0,11498,14644,26803,35309,16672,6182,9617,103739,224464,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-04-25,2018,4,2018-04,25,Wednesday,False,11.1,4.4,7.8,4.573333333333334,3.2266666666666657,16.1,4.88,11.220000000000002,0.0,11381,14825,27428,38010,16302,5931,9461,105285,228623,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-04-26,2018,4,2018-04,26,Thursday,False,16.4,4.2,10.3,4.573333333333334,5.726666666666667,0.8,4.88,-4.08,0.0,11189,14520,27475,37284,16277,5905,9372,102483,224505,False,224966.61589403974,253295.69627997148,196637.535508108
2018-04-27,2018,4,2018-04,27,Friday,False,14.2,6.4,10.3,4.573333333333334,5.726666666666667,1.4,4.88,-3.48,0.0,10367,13358,26187,36013,14311,4808,8793,94101,207938,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-04-28,2018,4,2018-04,28,Saturday,False,9.0,1.8,5.4,4.573333333333334,0.8266666666666662,2.1,4.88,-2.78,0.0,1928,730,10391,19675,256,0,278,19209,52467,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-04-29,2018,4,2018-04,29,Sunday,False,11.2,0.6,5.9,4.573333333333334,1.3266666666666662,0.2,4.88,-4.68,0.0,1499,593,6679,11689,178,0,169,13527,34334,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-04-30,2018,4,2018-04,30,Monday,False,19.7,3.9,11.8,4.573333333333334,7.226666666666667,0.0,4.88,-4.88,0.0,10980,13886,25027,33613,15941,5837,9029,97435,211748,False,219741.3409090909,261398.51874083583,178084.163077346
2018-05-01,2018,5,2018-05,1,Tuesday,False,23.5,8.5,16.0,16.98709677419355,-0.9870967741935495,0.0,1.7129032258064514,-1.7129032258064514,0.0,11240,13909,26579,36322,16468,5892,9398,99490,219298,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-05-02,2018,5,2018-05,2,Wednesday,False,26.3,14.4,20.4,16.98709677419355,3.412903225806449,0.0,1.7129032258064514,-1.7129032258064514,0.0,11160,13702,26148,35277,16109,5814,9264,100371,217845,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-05-03,2018,5,2018-05,3,Thursday,False,23.0,11.4,17.2,16.98709677419355,0.21290322580644983,4.7,1.7129032258064514,2.9870967741935486,0.0,10859,13921,26451,37113,16038,5797,9191,99643,219013,False,224966.61589403974,253295.69627997148,196637.535508108
2018-05-04,2018,5,2018-05,4,Friday,False,24.0,9.2,16.6,16.98709677419355,-0.38709677419354804,4.7,1.7129032258064514,2.9870967741935486,0.0,9857,12682,25393,37313,13957,5069,8492,87984,200747,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-05-05,2018,5,2018-05,5,Saturday,False,24.1,8.5,16.3,16.98709677419355,-0.6870967741935488,0.0,1.7129032258064514,-1.7129032258064514,0.0,1565,750,7754,13139,265,0,259,13820,37552,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-05-06,2018,5,2018-05,6,Sunday,False,17.4,13.3,15.4,16.98709677419355,-1.587096774193549,0.2,1.7129032258064514,-1.5129032258064514,0.0,1172,412,5228,8641,131,0,137,8958,24679,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-05-07,2018,5,2018-05,7,Monday,False,15.9,10.6,13.3,16.98709677419355,-3.6870967741935488,0.0,1.7129032258064514,-1.7129032258064514,0.0,10625,14355,25041,33042,16311,5809,8137,99421,212741,False,219741.3409090909,261398.51874083583,178084.163077346
2018-05-08,2018,5,2018-05,8,Tuesday,False,18.2,8.5,13.4,16.98709677419355,-3.587096774193549,0.0,1.7129032258064514,-1.7129032258064514,0.0,11684,14754,27195,36600,16771,6012,9637,104237,226890,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-05-09,2018,5,2018-05,9,Wednesday,False,23.3,11.4,17.4,16.98709677419355,0.4129032258064491,0.0,1.7129032258064514,-1.7129032258064514,0.0,11546,14418,28087,41895,16445,5895,9437,103124,230847,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-05-10,2018,5,2018-05,10,Thursday,False,20.9,6.3,13.6,16.98709677419355,-3.38709677419355,2.1,1.7129032258064514,0.3870967741935487,0.0,11427,14478,26930,36534,16240,5918,9362,102234,223123,False,224966.61589403974,253295.69627997148,196637.535508108
2018-05-11,2018,5,2018-05,11,Friday,False,10.6,6.3,8.5,16.98709677419355,-8.48709677419355,0.0,1.7129032258064514,-1.7129032258064514,0.0,10092,13036,26124,36273,14143,5281,8506,93985,207440,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-05-12,2018,5,2018-05,12,Saturday,False,13.6,8.1,10.9,16.98709677419355,-6.087096774193549,0.0,1.7129032258064514,-1.7129032258064514,0.0,1853,872,9733,16884,273,0,298,21191,51104,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-05-13,2018,5,2018-05,13,Sunday,False,16.8,8.0,12.4,16.98709677419355,-4.587096774193549,0.0,1.7129032258064514,-1.7129032258064514,0.0,1844,619,8311,13658,165,0,203,15880,40680,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-05-14,2018,5,2018-05,14,Monday,False,20.8,8.6,14.7,16.98709677419355,-2.28709677419355,0.0,1.7129032258064514,-1.7129032258064514,0.0,11585,14457,25684,34578,16526,5986,9335,99559,217710,False,219741.3409090909,261398.51874083583,178084.163077346
2018-05-15,2018,5,2018-05,15,Tuesday,False,21.6,12.5,17.1,16.98709677419355,0.11290322580645196,19.9,1.7129032258064514,18.18709677419355,0.0,11589,14509,25965,34801,16560,5927,9538,101762,220651,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-05-16,2018,5,2018-05,16,Wednesday,False,20.5,10.3,15.4,16.98709677419355,-1.587096774193549,0.0,1.7129032258064514,-1.7129032258064514,0.0,11480,14553,26655,35890,16660,6005,9467,102300,223010,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-05-17,2018,5,2018-05,17,Thursday,False,25.4,12.1,18.8,16.98709677419355,1.8129032258064512,0.0,1.7129032258064514,-1.7129032258064514,0.0,11359,14522,26828,37013,16344,5901,9373,102654,223994,False,224966.61589403974,253295.69627997148,196637.535508108
2018-05-18,2018,5,2018-05,18,Friday,False,15.9,10.6,13.3,16.98709677419355,-3.6870967741935488,0.0,1.7129032258064514,-1.7129032258064514,0.0,9230,12095,24806,38737,12676,4606,7814,84727,194691,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-05-19,2018,5,2018-05,19,Saturday,False,15.7,8.9,12.3,16.98709677419355,-4.687096774193549,12.6,1.7129032258064514,10.887096774193548,0.0,1620,636,7970,13931,220,0,201,15895,40473,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-05-20,2018,5,2018-05,20,Sunday,False,21.0,11.1,16.1,16.98709677419355,-0.887096774193548,0.2,1.7129032258064514,-1.5129032258064514,0.0,1587,613,7057,12715,192,0,197,14460,36821,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-05-21,2018,5,2018-05,21,Monday,True,21.6,8.9,15.3,16.98709677419355,-1.6870967741935488,0.0,1.7129032258064514,-1.7129032258064514,0.0,1471,544,5551,8436,158,0,164,8115,24439,False,,,
2018-05-22,2018,5,2018-05,22,Tuesday,False,16.8,10.6,13.7,16.98709677419355,-3.28709677419355,5.9,1.7129032258064514,4.187096774193549,0.0,11582,14264,25986,35547,15927,5915,9142,100439,218802,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-05-23,2018,5,2018-05,23,Wednesday,False,26.1,11.2,18.7,16.98709677419355,1.7129032258064498,0.0,1.7129032258064514,-1.7129032258064514,0.0,11578,14641,27413,37049,16806,6047,9658,104497,227689,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-05-24,2018,5,2018-05,24,Thursday,False,27.8,13.3,20.6,16.98709677419355,3.612903225806452,0.0,1.7129032258064514,-1.7129032258064514,0.0,11743,14837,27795,37850,16623,5998,9529,104751,229126,False,224966.61589403974,253295.69627997148,196637.535508108
2018-05-25,2018,5,2018-05,25,Friday,False,28.5,16.7,22.6,16.98709677419355,5.612903225806452,0.0,1.7129032258064514,-1.7129032258064514,0.0,10350,13110,26126,40424,14105,5174,8519,92062,209870,False,204211.9054054054,232457.9053204741,175965.90549033674
2018-05-26,2018,5,2018-05,26,Saturday,False,27.3,16.5,21.9,16.98709677419355,4.912903225806449,0.0,1.7129032258064514,-1.7129032258064514,0.0,1515,734,7286,12521,246,0,216,13208,35726,False,45352.333333333336,73886.65646862905,16818.010198037613
2018-05-27,2018,5,2018-05,27,Sunday,False,27.1,16.4,21.8,16.98709677419355,4.812903225806451,0.0,1.7129032258064514,-1.7129032258064514,0.0,1347,560,5792,10482,178,0,173,10059,28591,False,32455.370860927153,53039.51923403652,11871.222487817791
2018-05-28,2018,5,2018-05,28,Monday,False,30.1,16.5,23.3,16.98709677419355,6.312903225806451,0.0,1.7129032258064514,-1.7129032258064514,0.0,10744,14309,26154,36061,16293,6064,9351,99534,218510,False,219741.3409090909,261398.51874083583,178084.163077346
2018-05-29,2018,5,2018-05,29,Tuesday,False,25.6,19.4,22.5,16.98709677419355,5.5129032258064505,0.0,1.7129032258064514,-1.7129032258064514,0.0,11938,15006,28134,40041,16917,5860,9765,105261,232922,False,226142.08666666667,260553.15572545084,191731.0176078825
2018-05-30,2018,5,2018-05,30,Wednesday,False,26.9,18.5,22.7,16.98709677419355,5.71290322580645,0.0,1.7129032258064514,-1.7129032258064514,0.0,11627,14674,27132,38206,16629,6050,9575,103826,227719,False,227296.50331125828,254365.8101718576,200227.19645065896
2018-05-31,2018,5,2018-05,31,Thursday,False,28.6,20.1,24.4,16.98709677419355,7.412903225806449,2.8,1.7129032258064514,1.0870967741935484,0.0,11974,14728,30943,45081,16546,5953,9813,110063,245101,False,224966.61589403974,253295.69627997148,196637.535508108
2018-06-01,2018,6,2018-06,1,Friday,False,28.2,17.4,22.8,19.706666666666667,3.0933333333333337,0.0,2.0066666666666664,-2.0066666666666664,0.0,10479,13447,27376,38243,14580,5271,8860,96511,214767,False,204211.9054054054,232457.9053204741,175965.90549033674
